X,Y,Z,Material,Classification
-2.7345835888504335,6.929441597263839,-687.7702505377865,B,Bad
-0.15310572830871916,4.149223769359299,-669.4087686061582,B,Bad
-3.6199248578920735,8.024533349594547,-662.2911431440566,B,Bad
-0.2843202294494178,5.758921712275827,-433.9093364102024,B,Bad
-3.296466589076651,4.411542639335077,-973.1162226990815,B,Bad
-4.114805593379469,1.8124229166528716,-23.31298289001461,B,Bad
-1.9305109774801608,5.3704604359102825,-727.6577498265993,B,Bad
-1.0453263770877301,1.3800335182300607,-239.27273704199115,B,Bad
-2.54405193284011,3.415565791590222,-330.8068502752948,B,Bad
-4.661238268781523,3.302450289476594,-354.2345805295405,B,Bad
-1.1614416341212968,3.539628999913429,-842.0717240089996,B,Bad
0.14582355082263998,8.044287585369705,-75.30650166599912,B,Bad
-3.280598056186893,7.439764212961329,-298.2205170662851,B,Bad
-2.813198134033578,1.1705791959200562,-869.6848958616496,B,Bad
-1.8409063003896282,2.9919819272898556,-953.7875696903361,B,Bad
-2.660698591527212,5.607391558317389,-323.63701497076966,B,Bad
-2.538441030055355,4.608450153936866,-266.17167870188086,B,Bad
-0.3259189779860092,6.149877399297958,-990.5651265732292,B,Bad
-3.120446587977953,1.775278944413217,-286.32539358704946,B,Bad
-4.680814831970722,4.771588082422811,-992.5292477126411,B,Bad
-3.0055708795123306,3.1894622715972663,-861.3686696468246,B,Bad
0.2629910559496338,4.304405999127395,-107.52577106420006,B,Bad
-2.771063310913265,1.5893968638296485,-299.62959946330034,B,Bad
-3.7542425670901993,1.3066978782948944,-491.86093964445945,B,Bad
-2.9618497741315446,5.525056674517872,-347.4473814158323,B,Bad
-3.4701535285277876,4.038141658526003,-596.4282697422941,B,Bad
-0.6941858295708592,1.6361129184404453,-501.54346610415183,B,Bad
0.19403549708474888,3.1621947732865285,-997.0756730740891,B,Bad
-1.9947726777215258,4.911461301475915,-915.9239414920552,B,Bad
-4.54072133627985,2.383324189345166,-778.5323313603117,B,Bad
-2.0862633706089024,6.803004316158951,-945.695368541363,B,Bad
-0.623667607754089,5.036689102432489,-247.74710127055607,B,Bad
-2.1685443438670564,3.3290923105586288,-391.4684956010526,B,Bad
-3.6934656051376797,2.1750036115282354,-403.18267430614503,B,Bad
-0.21297278057052793,1.9577055282106084,-803.6164066068797,B,Bad
-1.5381967049058587,4.732268342756656,-849.7309249679556,B,Bad
-0.37896219361913897,7.3493693299648655,-662.5189380732912,B,Bad
-3.11003546878492,3.524770523446689,-191.4304462820803,B,Bad
-4.157373670942746,6.9718546080511965,-122.67358890251217,B,Bad
-0.03212621430120066,4.95765154074795,-512.2152096370314,B,Bad
-0.506336748280626,7.902165708556426,-213.05508614479447,B,Bad
-4.751917623432222,2.1056811468871093,-746.9084352576729,B,Bad
-1.0887148122813897,2.788368443884657,-451.0761715907197,B,Bad
-0.7999189480679387,3.880766989895446,-1004.2855565832302,B,Bad
-0.19692262897990087,5.7715403576082265,-217.73868955056923,B,Bad
-2.4709305641279355,3.858880339151468,-16.265349135518704,B,Bad
-2.912038679858769,6.034304304191065,-783.6593822158605,B,Bad
-3.854507731451519,5.2120462714164315,-1005.9239556054553,B,Bad
-1.1104401794300163,3.028767931477744,-587.7231352941626,B,Bad
0.8049453708560588,7.476145784907728,-180.0792180794259,B,Bad
-4.370604075969938,5.476609035049283,-563.723525440193,B,Bad
-2.3752757025647995,5.296599732607374,-807.3836242952983,B,Bad
-2.5297395310986737,6.253059918868548,-367.89925805600035,B,Bad
-2.0585556201933866,6.509177548771565,-379.6907714595717,B,Bad
0.7526324396583464,4.542685059057643,-93.80034066696112,B,Bad
-0.7569217454943757,1.7458269901108032,-14.314951189667909,B,Bad
-4.00490766176916,3.0662963790587545,-446.3135720104044,B,Bad
-1.4223665429941441,7.496974532768215,-733.8129524362535,B,Bad
-4.660264480715396,6.384345064101267,-716.217905405669,B,Bad
-3.8448622423412226,6.634568562337258,-703.8634174702684,B,Bad
0.6329389939921377,1.7842910248645962,-106.66254857344904,B,Bad
-0.18896840003931992,4.97023973697581,-824.724967368875,B,Bad
0.646764632516148,4.848063746693264,-768.2418002749278,B,Bad
-1.4480163045983088,6.4622551845800995,-167.13102905782353,B,Bad
-0.33526880173832474,6.339032501882733,-957.5533791395168,B,Bad
-0.8222594369442162,3.415046590335016,-608.8351744169336,B,Bad
0.598328446279095,6.58268430899099,-774.247132685629,B,Bad
-2.5577141932647725,6.81872066865747,-244.69671224117496,B,Bad
-1.5668783941232225,7.914189108056397,-841.6407661783952,B,Bad
-3.7265757442329166,7.162120073312117,-548.0549405540652,B,Bad
-4.713204263263416,1.4379549443625494,-979.0794013330002,B,Bad
-0.2549445926021452,2.084135707914492,-776.3330494070655,B,Bad
-3.3146346196232033,1.5147968271513994,-891.2103231701652,B,Bad
-1.5724615210650783,7.739609073234687,-978.8700977054986,B,Bad
-3.6286509378482164,3.375345567402311,-98.8156913472967,B,Bad
-0.8087543658130238,4.759586436648998,-890.6303856212039,B,Bad
0.33431539266922616,4.624114050037924,-84.56519784269403,B,Bad
-2.5964338854151485,7.308210765221901,-237.8154791281845,B,Bad
-1.8775084307934304,1.05994271374428,-868.8229174789834,B,Bad
-1.3336230097396773,4.738829582032448,-87.85249227174836,B,Bad
-1.5361303642097353,2.076556585929744,-749.9879435028099,B,Bad
-0.4902005843981465,6.7162527909126055,-1003.0044097014787,B,Bad
-1.5835548881640746,7.416308122163026,-623.7849051303278,B,Bad
-0.2645357291650763,7.966338243656131,-27.2480331512603,B,Bad
-1.8712553796120917,7.892835218657493,-838.6657195975822,B,Bad
-3.048257226903826,2.3985263321081955,-589.4417955583499,B,Bad
-1.6898335114129486,2.715135847116372,-374.2147119096818,B,Bad
-2.862258800692102,2.4858445954363493,-857.3052168776784,B,Bad
-1.639260562284238,1.924192926551748,-363.3890138975239,B,Bad
-2.498593339992449,2.341641261960608,-634.7478687421927,B,Bad
-2.305092904857863,2.9282138513149034,-173.20959686298363,B,Bad
-0.5228863466341016,3.751974419051529,-283.9388877095681,B,Bad
-3.199250198097345,6.619142663143382,-391.1835053340038,B,Bad
-4.559266450899519,4.4840172140083565,-142.79935418870218,B,Bad
-4.651687959613606,2.313407985707155,-873.4156576411225,B,Bad
-3.8334297499004992,1.1932940055041712,-545.4484531257418,B,Bad
0.9214646557548001,2.6904456216513015,-982.5206825982756,B,Bad
0.831913316765025,4.677771874137763,-531.155429248842,B,Bad
-2.10080398960368,1.9277194854724513,-758.8786004519453,B,Bad
-1.461689913954201,2.015075608729486,-70.59124174583235,B,Bad
-4.628828778212597,4.096688015463712,-447.51021208138945,B,Bad
-0.648888022795342,3.81722384787599,-109.68128629131115,B,Bad
-4.354732606958996,2.773707155737159,-982.4572774061526,B,Bad
-2.9977849716621305,6.207189272498652,-485.6466766686932,B,Bad
0.6417881337931828,1.6430605794005206,-630.7338328617128,B,Bad
-2.336975608122155,7.7001620532145605,-765.9213465618407,B,Bad
-3.5878214591313533,1.0035285633138296,-154.10597316010455,B,Bad
0.612330656603584,4.992381897298065,-615.1255595318041,B,Bad
-4.153006808242754,3.333926281349137,-768.1400147076554,B,Bad
-1.5220165925382396,4.698334429859673,-528.3166596752103,B,Bad
-1.9781692522859884,2.005588315196529,-78.00657292887217,B,Bad
