X,Y,Z,Material,Classification
-0.9994080281654991,10.46331915208708,-819.1648729899771,C,Good
-8.091050576685294,2.038677728074182,-556.7146377904721,C,Good
-11.023735000012177,9.273196395613647,-588.3004017283354,C,Good
-4.886215762820609,10.107806398687059,-173.34103773452648,C,Good
-10.792217452247591,7.507840848483051,-190.89391499968576,C,Good
-9.606289143126322,2.176507329275701,-345.45439741299447,C,Good
-1.5135412939529242,8.864959153819633,-130.60314084188258,C,Good
-3.6379354423849417,2.8019036789719394,-789.6843153964752,C,Good
-2.0390968809085983,1.7597286437355368,-563.398508073371,C,Good
-9.977798664976643,9.593473709023451,-913.8935092696364,C,Good
-5.41599434758691,8.288195219302569,-529.6366383347689,C,Good
-3.3501843571304626,9.20054773474009,-861.2428906740338,C,Good
-8.355406587794864,6.191510764171778,-695.1513004141884,C,Good
0.33213629290292523,8.77216366443712,-885.1789222216751,C,Good
-8.262132790551174,4.4409727587453425,-286.2971982433563,C,Good
-7.779204210282655,10.804663332299741,-185.32030250869502,C,Good
0.4794807591567789,1.624858026143503,-874.0000441131334,C,Good
-8.506020792566027,6.964019479951822,-875.9552822109192,C,Good
-9.41242232453114,7.266216013859195,-719.3538405892446,C,Good
-6.77868155602159,2.439095388125695,-234.35787912207888,C,Good
-11.554830258824614,3.556586730227971,-907.5866295230543,C,Good
-3.035243855834688,1.909544983313431,-728.5137543488422,C,Good
-5.754265040916734,9.000187367437263,-788.5603684603068,C,Good
-5.650681451538748,5.63016920827288,-306.9907074671903,C,Good
-1.0972062605043416,8.072764365266792,-43.69242270535153,C,Good
-2.760196885870684,8.902443173459549,-10.900640437096513,C,Good
-8.212638750347026,2.763338667366474,-613.687420593973,C,Good
-8.827861812993202,8.606081004157273,-947.4809378570181,C,Good
-11.124594331273785,2.0381699584461455,-658.118778897119,C,Good
-11.853826878313464,1.9156851600507103,-718.8575253567068,C,Good
-12.046900106905415,8.23232298083871,-221.52144581694085,C,Good
-9.7101938642324,6.842607034404488,-857.8019639413607,C,Good
-0.6983330984468381,6.0543889730029745,-534.5682307153636,C,Good
-0.7128284419562316,6.455978859630524,-145.89960691944475,C,Good
-10.43567987728926,4.265928941738438,-243.94626188757547,C,Good
0.9028092328945458,7.900624703603826,-887.5799090541842,C,Good
-5.66156800736254,5.764685234455034,-575.0733962059865,C,Good
-0.19039763535924337,4.916841279678739,-259.01170332728566,C,Good
-11.696842447012024,4.455183044086078,-893.761035114989,C,Good
-2.3528293340184927,1.4926780294136925,-734.5144606941138,C,Good
-9.305706774869947,8.183914606376389,-667.7612776419585,C,Good
-5.14755180385127,5.786901818634243,-577.3062910678552,C,Good
-4.7364199344072295,3.7646023117984457,-118.78338107364425,C,Good
-7.72951367490667,2.0479231877798547,-463.31674519405567,C,Good
-2.295884541494914,8.080011554214412,-675.2989551688368,C,Good
0.23762042877870826,1.844900899188513,-616.3507706156526,C,Good
-7.6159892472639195,9.959690700601843,-584.5624816241354,C,Good
-1.874079921417131,5.031684404593564,-768.5279630178397,C,Good
0.6643349878856117,6.819933243640005,-883.9198908676666,C,Good
-6.330851192926101,10.408895658631266,-746.59058865181,C,Good
-10.243126740313441,3.271600526063353,-272.22198544465596,C,Good
0.09414747146568025,4.698298929941547,-35.6840371689907,C,Good
-7.517408812030706,10.17720601332405,-4.791216088625674,C,Good
-9.767555709790114,6.3709002584954835,-563.8103634216578,C,Good
-2.7224399388167537,6.5608591336174555,-849.532025803539,C,Good
-0.9121150380954646,5.039207600230867,-796.1655097448603,C,Good
-2.437913616851045,5.944133769408305,-507.9846754069494,C,Good
-6.403897160580318,8.99528986774561,-153.7614957996626,C,Good
-6.231365155623169,9.023764306116806,-136.65195387042104,C,Good
-6.993182866003526,2.3175155657562847,-611.1241881419983,C,Good
-8.610829497622346,1.143243909113325,-510.27529489429503,C,Good
-10.88712523433206,9.205546382276786,-241.55796368258143,C,Good
-7.058054142584778,6.89064952977868,-625.5893175487392,C,Good
-0.33380467403394753,9.715123646005214,-994.5837967711217,C,Good
-0.9504459629265387,1.3998502360775031,-200.4023614078045,C,Good
-10.842127110349418,8.306027439860602,-200.58541992830533,C,Good
-6.352293723154227,10.71369693458661,-342.9769050401636,C,Good
-3.464683558237823,7.894284890801799,-983.290691212621,C,Good
0.8525477127988719,10.243949766386486,-767.3243140720768,C,Good
-7.358350834398271,6.5262218746939284,-512.1712192786927,C,Good
-11.842950493657485,6.115761338390819,-185.51734688846113,C,Good
-1.6444993385799869,10.289598893721461,-329.3254818934265,C,Good
-8.172484593993646,4.326902831613197,-103.00332049661154,C,Good
-7.2787949189881305,10.123582382352762,-310.04436379492256,C,Good
-8.097242185853347,4.269315473470003,-1009.0945984549286,C,Good
-5.413411876771311,6.184607420116148,-720.7182295932196,C,Good
-4.721016939650865,7.35439275102666,-354.7851886195341,C,Good
0.6812179344589673,3.7674019217990358,-506.31979677664583,C,Good
-9.153258996706299,3.8070627778831225,-468.2482124367459,C,Good
-5.849770546460295,9.24451980141687,-609.2916318669413,C,Good
-0.4271417772693571,8.295914943833363,-744.1559867665351,C,Good
-1.470192201391134,2.9206315132452483,-558.4807252258064,C,Good
-5.103321850191759,5.429776402658948,-141.08874424486135,C,Good
-6.463225297090094,3.489917428575737,-146.39838718546457,C,Good
-5.573619568572119,8.813652320850235,-138.47333557768343,C,Good
-6.250424340682893,4.066815865278817,-755.7063963171179,C,Good
-1.6427835141938463,1.749885849548626,-270.4748309381347,C,Good
-4.54837498666943,4.307183581080257,-880.7348383717881,C,Good
-8.197409779170524,5.456649353330819,-978.2163733418323,C,Good
-1.6810161959641157,6.838026873344392,-725.641164431539,C,Good
-10.533488377382701,7.762464758743137,-697.5809133423211,C,Good
-5.171826403050461,9.002601350469487,-340.30514769570254,C,Good
-8.905837758233426,7.307468421212732,-399.37397369940834,C,Good
-8.490550623497821,8.143028364618274,-66.30510041410867,C,Good
-7.745495630533755,6.388006608342982,-867.8004969718024,C,Good
-7.966271203424027,4.074692897819106,-418.8793042787879,C,Good
-7.7216961436939915,6.014498360044741,-559.3307709796427,C,Good
-5.644224464179968,6.935679368335489,-911.8199898545474,C,Good
0.9804856470920189,4.8326277457339355,-990.0494667475707,C,Good
-4.437101029841312,9.723138560313103,-567.7490842304462,C,Good
-11.213642667794335,3.0516793819395334,-596.669021813857,C,Good
-0.7171255882892513,6.892493528790701,-467.0165020220693,C,Good
-10.508201825560668,7.684249714303113,-133.48459963557855,C,Good
-2.7580866708668133,9.567378461020347,-349.7741814255819,C,Good
-7.374676958786715,10.493749526434543,-971.9764630484732,C,Good
0.2703357788863734,4.781875930731285,-757.1153053296782,C,Good
-11.386931752520052,6.686304196640697,-836.8869685321304,C,Good
-3.757201692481992,2.350801206438602,-846.4043097220115,C,Good
-4.937438766551931,7.262084213628832,-614.2437643532082,C,Good
-10.334653135796367,7.020959293156801,-482.45366082597616,C,Good
-6.501342921055668,4.928320637239295,-1007.4678205563489,C,Good
-1.3378657353818788,10.842429581242163,-789.7481782101453,C,Good
-9.057872416019492,6.104179953035003,-905.8891542150486,C,Good
-4.940610627902682,1.63336062478594,-486.73297109692476,C,Good
-8.68698949992369,10.888266173872461,-603.7216758806903,C,Good
-12.46300537160011,10.330010937341381,-440.2149830041667,C,Good
-5.66464525955343,4.864456974937274,-689.12136013285,C,Good
-8.921461323790497,4.3274694720476425,-699.9537374264247,C,Good
-0.9153093021522878,5.17705813729779,-682.849121617817,C,Good
-0.34561567133980375,5.912352703778845,-169.54713716744175,C,Good
-1.8404739426867867,10.161359608470116,-332.8181646771311,C,Good
-8.219467993969324,8.345368604166191,-936.7309535344366,C,Good
-3.776644411928064,6.5143284703495565,-143.20665113311827,C,Good
-4.511875138392474,8.583558666164091,-1005.9835377501282,C,Good
-3.7087388532750847,2.2368338814865716,-260.37358927276887,C,Good
-3.177227393118681,2.8530752809925026,-629.8305429641027,C,Good
-4.665794257312514,7.202338570515731,-238.66725858421694,C,Good
-9.721199891751617,1.6684911371445725,-427.6627323335681,C,Good
-11.602624418614626,4.455575193654596,-485.4723583991446,C,Good
-10.50622001580774,1.8682726842083959,-269.29475676093546,C,Good
-2.2695621556769137,7.104855054233727,-910.7159691600718,C,Good
-1.387829268138951,10.515735539200536,-727.0196606827246,C,Good
-11.401237048535815,10.33792169901818,-397.94381142302404,C,Good
0.7288894991370114,6.236772838949041,-979.5851836925762,C,Good
0.3122917993163927,7.2830827508656775,-571.2368698642437,C,Good
0.8178926515025786,6.360778343045564,-317.82164918881665,C,Good
-11.003416404710809,8.643830181368703,-990.4244717920584,C,Good
-4.152488893456489,1.5919420555786346,-332.0429559556445,C,Good
-1.3608213885732514,5.463474941000301,-104.63255086221932,C,Good
0.5392771873396836,2.3743316832176635,-824.4570632035885,C,Good
-1.0774772274895863,1.9933705319336745,-525.553220682147,C,Good
-10.976217345055788,4.262955532732323,-599.1882047353968,C,Good
-7.64832563155843,10.570793192982224,-266.3768007522692,C,Good
0.7391363601569498,3.1079511002943825,-549.2081487110082,C,Good
-3.0232936604882035,7.243796532818606,-818.9242948059455,C,Good
-3.9641765823764334,8.949055706519319,-382.21139780418787,C,Good
-4.332625032265653,10.429672265467618,-334.1718136744023,C,Good
-6.995826804784587,4.214706651158693,-536.0203516707094,C,Good
-10.297721227919544,4.279849691730404,-793.7331195526131,C,Good
-10.231404939664232,4.4573741462565675,-399.9951084432513,C,Good
-4.845093323399562,3.9142165762926213,-950.4694557569618,C,Good
-6.914726254544808,2.6608128996832505,-66.81421990227079,C,Good
-5.910969613345252,8.451548146824496,-775.1305120344947,C,Good
-0.8305640175421676,9.436259175951239,-594.3842762394204,C,Good
-4.109960097223295,4.298035776895731,-654.4870998342635,C,Good
-11.853167205668255,10.336116656784911,-605.3405116059553,C,Good
-1.333204925848305,3.399930993279641,-282.44271806433187,C,Good
-0.8385909320689855,4.810673208985814,-834.228346665673,C,Good
-9.330439628268568,4.312245703085411,-921.7945737989953,C,Good
-9.427327541968712,9.605482984042663,-366.01615236778434,C,Good
0.13442006938995732,6.075502745287119,-872.2907732073377,C,Good
-3.531965606877751,7.673617315010279,-977.5841156294366,C,Good
-6.565151916190551,3.9296531880816765,-915.8488960137997,C,Good
-1.3374719229219902,6.9096519877156,-782.883447211295,C,Good
-5.4507391327857,5.684513349910509,-738.4380999582685,C,Good
-8.447959582487947,3.1571703602997356,-306.70099798575234,C,Good
-9.552069987945814,8.789131574779605,-840.363924057707,C,Good
-8.335362318701527,4.5684010899644525,-172.8473116285768,C,Good
-12.273984704565578,10.151793194393868,-803.160755514777,C,Good
-5.897167097969899,4.179773973184477,-236.48456620571028,C,Good
-8.236311828223581,5.933415973522453,-916.7833204154705,C,Good
-6.160594730183826,2.9527874582661084,-671.8898510242533,C,Good
-11.355531834871638,10.180624363095388,-813.1812786359492,C,Good
-1.1351106419521386,6.554545497240428,-1001.3182401255078,C,Good
-6.762091007370506,4.502492822302819,-971.3194159401394,C,Good
-6.550763781753243,1.8536974832247726,-808.9403666793905,C,Good
-3.6720224321198938,1.6179618775370095,-1003.4961047280248,C,Good
-0.1468910838487414,9.096299575536111,-434.26966139037825,C,Good
-1.6074075912042325,5.340541921302295,-875.0482669995464,C,Good
-11.187501088836045,9.3890068080592,-195.59188263066335,C,Good
-10.43175028728993,7.256751778096806,-699.3094632256061,C,Good
-7.810969645860257,9.326745005519559,-386.60639778163807,C,Good
-11.329123666583149,4.920511066153742,-779.5910299103319,C,Good
-9.142327315339385,10.778793635011962,-660.273614915962,C,Good
0.4302324330180838,10.811729154710573,-657.7728978782433,C,Good
-11.473630880154307,2.653577994896688,-699.252572315414,C,Good
-2.4078114996723556,1.7745427645018257,-679.5615093398346,C,Good
-12.509652117573838,6.042136936042017,-426.2579176314474,C,Good
-8.177628917398767,5.215668904922113,-394.8857036885066,C,Good
-10.44815731206526,10.33744102148876,-154.93878439302568,C,Good
-3.5557351004965945,4.2240373521405274,-854.3667310803037,C,Good
-10.720236551295738,5.9285266061823005,-485.4931563789121,C,Good
-5.039002698108814,10.057729879667196,-90.69866111195859,C,Good
-10.844471231394827,10.588894486164117,-342.1689238884936,C,Good
-7.85798983938105,3.1979800119110626,-976.7598929883848,C,Good
-11.018276229963568,9.68336206640338,-375.24039528357844,C,Good
-10.729024693437454,6.175353148792155,-854.9545862343216,C,Good
-0.8057979574417793,4.345605531266103,-375.0250160020448,C,Good
-11.701561431257895,5.672469057377572,-795.7198500545722,C,Good
-7.702054910580406,6.995760275590591,-305.06893698070417,C,Good
-11.89281460618081,3.6650280687921075,-239.4899364322266,C,Good
-10.27807059784006,10.40275882994377,-58.85277083054689,C,Good
-8.917234471652323,1.1067047968370236,-344.57054854200294,C,Good
-3.852709237081296,6.259767279382585,-1001.0594697141615,C,Good
-0.08419522875905194,5.7656089495562535,-62.92499736336697,C,Good
-10.71441125674921,7.783921154409996,-604.993005581755,C,Good
-6.860968342335026,10.522330508844899,-734.6482434389181,C,Good
-5.756575059190003,1.2847893254912535,-997.659368362143,C,Good
-9.779868546428748,7.3654556576681705,-473.1806268964584,C,Good
-9.766187943975023,4.774237163414099,-273.0698209952577,C,Good
-7.680280695515004,5.652708530854902,-685.7078492063565,C,Good
-7.58790438832514,4.9017478648206065,-502.82205025012524,C,Good
0.5358736141678779,3.6957006104493724,-939.5142808545028,C,Good
-9.640346617373245,6.426229411479318,-122.15352343996449,C,Good
-3.37911818758435,8.355599993443166,-745.4018688982839,C,Good
-10.295513190874921,6.5462721487980975,-147.39961480196632,C,Good
-10.708353296308118,4.711316317791659,-220.50623480855916,C,Good
-9.584477938007465,1.1350724230644875,-525.4131653901554,C,Good
-6.991827166288408,4.076038312941279,-557.4898176614217,C,Good
-9.720626017051643,9.698410480376628,-424.0762900442222,C,Good
-1.6858940514199876,3.0179753052726426,-375.42670113839324,C,Good
0.19580468051229438,4.9866759817039,-627.6374210319383,C,Good
-2.5313215276106664,10.882649896004963,-115.57903404505169,C,Good
-6.270325310421887,2.450701957340817,-78.63131789115494,C,Good
-8.216224920478066,4.918513006040276,-565.1961245347628,C,Good
-4.041231846071742,1.276540922325724,-453.90396858006125,C,Good
-6.584990411204223,4.106903256520021,-142.59039165446518,C,Good
-7.511031716769385,3.975406816942874,-525.2555701814356,C,Good
-4.400822439665134,4.591545029738976,-408.1206395749832,C,Good
0.8092781729984466,9.8066948193779,-885.3191446333605,C,Good
0.16539746822359014,10.11660902043447,-413.92082021660644,C,Good
-1.7242911715469624,9.778587806163575,-315.2951985463641,C,Good
-9.126046947611849,8.83483109137,-972.6039988348509,C,Good
0.9572787244363798,6.569621985796076,-896.2601759216064,C,Good
-7.586762586036035,7.904223053611803,-102.62134014169624,C,Good
-10.682664335377627,4.926259707970666,-788.3010935103752,C,Good
-6.494148429289775,7.574385541922394,-694.7328405972081,C,Good
-1.0136921772034952,6.988915969314822,-451.4596995235115,C,Good
-6.3128610591356695,10.158863772689893,-317.47931280289924,C,Good
-12.002183690590199,8.666854474070508,-42.78413008176915,C,Good
-8.913673654564363,4.569623545615896,-739.0627831159841,C,Good
-9.968573602261692,5.731344597088089,-492.67437281251216,C,Good
-12.435864557574964,5.945721231126515,-214.5997374724351,C,Good
-7.872885904298726,1.9060434032736744,-903.444816389758,C,Good
-3.074170377258218,3.4672198001717884,-316.5876733650632,C,Good
0.6622012320190418,8.099516259025197,-209.9236198796831,C,Good
-4.714348100491312,10.803231072204886,-807.0576009919039,C,Good
-5.804166146909288,9.28737946895572,-414.95971361066756,C,Good
-7.783248470359294,6.475214151329133,-18.620109039680187,C,Good
0.21228456101762028,6.993212241823029,-233.78996421080024,C,Good
-4.697975203034905,3.276193799528995,-471.23801323362125,C,Good
-2.0555367057241085,10.667300517720408,-38.03415987639778,C,Good
-9.708046055779397,9.129526131068188,-389.1204703412294,C,Good
-0.0007661901498270396,8.673036279090779,-448.0943191021739,C,Good
-0.8013143907851301,4.552374210402576,-617.3911778371184,C,Good
-4.164420112242636,4.049117480295514,-420.54028184214064,C,Good
-7.8502649694719135,8.351301454123968,-678.3155625777079,C,Good
-1.668856083095708,4.842806795834172,-499.2920966093028,C,Good
0.5642682945778148,5.068870301759734,-429.3850145693956,C,Good
0.5948080233019102,3.2638127542682893,-3.2558358978418482,C,Good
-2.9350909283970186,5.286609431845994,-665.8544442888015,C,Good
-9.30295842360397,3.6171177622450035,-839.9708997608288,C,Good
0.3056386373762727,1.852836303736435,-738.7335107104618,C,Good
-6.314084656971085,9.406152654680572,-736.6206662978923,C,Good
0.9892515849407353,2.0704779256658785,-800.0626535535324,C,Good
-11.391560827345117,10.433396660958174,-492.1104955517493,C,Good
-5.295699521072988,1.6939568067023014,-39.28458164402127,C,Good
-8.317296964959912,9.267322001053397,-499.06900475040254,C,Good
-0.08755087711496934,2.786826348519959,-292.8454232124045,C,Good
-5.279832836227456,4.712784509031887,-759.5337490554427,C,Good
-1.3794132151074532,6.053335129192509,-538.6217458464423,C,Good
-4.547537922898847,6.63861437939862,-484.99116026823526,C,Good
-5.143476250434622,10.118215372919941,-386.57361151680504,C,Good
-11.911350420040659,6.697896022049913,-558.1619850895268,C,Good
-8.848523730053131,6.393458143877729,-190.45578438755945,C,Good
-4.073304874683414,2.119842629157022,-199.1769120313861,C,Good
-1.9401827967328789,1.6571197328538858,-48.7388872779635,C,Good
-9.861894464672869,1.1716606290429041,-894.8056969141139,C,Good
-11.736413258912075,9.29589661972026,-734.0738272685253,C,Good
-3.1643316928319134,6.537101226273508,-138.57392495996987,C,Good
-1.746821075478925,2.3579325250703,-413.8009796311801,C,Good
-6.972586054906356,6.060438232131536,-329.29758453102534,C,Good
0.15229290725318023,9.149700431030176,-802.7091675730652,C,Good
-8.563305554438948,8.151787975543238,-431.5135169727488,C,Good
-4.0834694461508985,6.51131979681885,-687.4803591717113,C,Good
-0.30014482401920617,9.32906030168926,-56.21729825715681,C,Good
-3.91654274858697,4.274834523494199,-466.4115408969308,C,Good
-0.603935155115817,4.247862197796806,-739.1487885904478,C,Good
-3.625028475189753,2.935785548150421,-271.62549879461517,C,Good
-2.498343543802804,5.0325273790418095,-94.99096357499809,C,Good
-2.6994619096965558,8.528279976695332,-76.76400812947566,C,Good
-7.1393400004982785,7.778982166149371,-486.1606534642956,C,Good
0.2800442609233098,4.416118135004166,-757.1871397882522,C,Good
-2.156135684204738,10.360539032475806,-419.63097386581444,C,Good
-1.1195714766654827,3.390869605873151,-609.2588459223989,C,Good
-0.5149428597548233,7.422329686902891,-112.99596013164864,C,Good
-9.390566597270418,5.089080211570444,-902.0711392991709,C,Good
-5.354668840953967,2.198514633538153,-744.5998635756183,C,Good
-10.44600222455903,5.534446485295901,-691.7903862820353,C,Good
-2.0986452222185257,6.788807634695682,-1012.4498570328878,C,Good
-12.385377199619471,9.872229654518552,-155.39399781299903,C,Good
-1.1475722321897983,8.328016864452,-368.9018643037483,C,Good
-3.603768759693658,6.7359898574792805,-433.6042071212821,C,Good
-0.15065215715275215,7.660150049659368,-408.4165952668245,C,Good
-5.445076986629422,1.1623106199343187,-597.9416744330083,C,Good
-2.776934633454948,8.06306725971143,-811.0230800537297,C,Good
-9.16455756360699,3.9558098393562604,-684.4792004534345,C,Good
-0.4937335467974613,10.012474298180983,-583.5556977744227,C,Good
-5.189999120105118,7.86501224796897,-786.8244387817074,C,Good
-1.1350601874264257,2.9207767111894913,-184.66115382620023,C,Good
-10.498494800569727,2.2768220185935775,-757.1454167643376,C,Good
-5.029845688245477,10.1674238943797,-471.7398730301247,C,Good
-1.7913765959438113,7.603270735756713,-581.9704078027742,C,Good
-5.379161394234254,9.634611044353308,-593.2003468043526,C,Good
-3.0321136352066613,9.40798206513868,-395.22344101362864,C,Good
-12.0247568214103,10.11661794122112,-619.3509650309582,C,Good
-0.3115350947912905,2.5754889905199665,-279.25208409064146,C,Good
-0.9447732332390402,8.380480982654067,-657.7366457444335,C,Good
-11.40986519081227,5.385441759048516,-857.3744765971319,C,Good
-5.741873114902973,8.395930345039478,-634.0345655691549,C,Good
-11.575882185462046,1.5214171883228111,-946.0600205263344,C,Good
0.11623712844922629,4.084452916739385,-366.5817440125568,C,Good
-8.433052592546103,9.6268926527157,-757.9493941660403,C,Good
-6.390364417214983,5.905491396010148,-326.40393011332696,C,Good
-7.357786101357851,1.3817869471829436,-491.8646829185749,C,Good
-4.923154039866761,4.623187765652147,-17.171133483540643,C,Good
-9.663825342876054,7.5710517047989505,-679.2981664969006,C,Good
-8.662272142863168,9.329092019876859,-394.70352641230977,C,Good
-12.444035385149524,6.295454461629816,-593.9420700116605,C,Good
-5.710251448795015,3.8288939458047953,-860.9250636777508,C,Good
-0.8732912211245356,7.914567719121743,-958.1854323164823,C,Good
-0.5105078539440306,8.749904489698611,-800.676124278885,C,Good
-8.445843143407924,1.2657427415848979,-307.9962397042167,C,Good
-8.96539204595933,4.042102739756479,-838.7749440472111,C,Good
-10.200229499897265,1.8476321357263714,-20.792065793578445,C,Good
-6.91763142964573,2.181005471783193,-270.4214475222677,C,Good
-10.066867840382997,9.773353647314295,-347.62172987144254,C,Good
-5.094259140063638,5.141951247104831,-335.42029039178044,C,Good
-9.484556886117172,7.894893251056033,-79.99387539879842,C,Good
-1.1268346760574932,6.210550763165525,-457.24556232984446,C,Good
-10.425391562110377,3.0563553201583193,-183.53902214151492,C,Good
-1.2339634976375926,5.476501428534138,-220.67546030880317,C,Good
-4.846566796813437,5.907404971015108,-153.82061266785456,C,Good
-8.669809558175345,8.951502265033048,-514.1696048876709,C,Good
-2.507654432722509,5.677428736891839,-839.7378180310521,C,Good
-11.586552935298913,10.760388567200684,-967.3625062147139,C,Good
-10.479068494505455,5.297086623502296,-442.2314867921027,C,Good
-5.737125853935823,2.195316535670692,-699.7223218270848,C,Good
-8.395355881502638,5.91114856878083,-168.0405509368884,C,Good
-5.248176814730166,3.889961320170613,-314.2016808408605,C,Good
-7.131064566689646,7.722286432548732,-594.3020745508877,C,Good
-8.796233648874413,10.238254886934282,-611.6336729286676,C,Good
-8.039939794311826,5.747491906765032,-752.1821686044541,C,Good
-4.9444404121585235,1.0822686317137595,-773.5854580208585,C,Good
-4.930055220267662,10.365200417252039,-23.312343026057647,C,Good
-0.7623617835609213,3.88186883911414,-745.969532496987,C,Good
-3.732553992152063,4.0293323599138375,-830.574975081636,C,Good
-6.799347348407729,5.518163351632396,-964.2431290130714,C,Good
-2.479936830343222,5.766358063845646,-290.9852890308157,C,Good
-11.535139833891456,1.6844336917650242,-248.7494868948063,C,Good
-0.9742303238495484,2.0413679977458337,-93.04298370491074,C,Good
-11.178258501089548,8.468232787039632,-776.581170330862,C,Good
-10.839894263202828,5.574702702230985,-661.5924622664709,C,Good
-7.685718947044913,3.9402434295237416,-565.5181483866029,C,Good
