X,Y,Z,Material,Classification
-7.648141233669865,25.287555834327414,-251.14124457086916,A,Good
-3.6233217898912287,32.76164263186239,-253.52432730989017,A,Good
-10.476830805787824,13.187489308876625,-459.63208322450373,A,Good
-15.560052259206536,4.248893208502611,-97.8479685497465,A,Good
-15.854585760963838,8.511941423466517,-82.01630907605124,A,Good
-6.778731480932457,4.214207330178244,-157.43605416572404,A,Good
-15.24036895449295,21.5787134975264,-645.5920158124031,A,Good
-9.054323418585872,16.495428621379425,-733.9435778991161,A,Good
-7.532018385718127,10.5294575675671,-548.5346985346714,A,Good
-10.285049267244126,23.5163933759428,-885.1149718603215,A,Good
-0.8622444939893619,9.007202359345097,-647.4864802685775,A,Good
-11.002156106579278,7.657009287727135,-917.2306864450176,A,Good
-14.879866673306099,23.795842225268675,-221.55366559319702,A,Good
-12.837338570997547,29.91122960294113,-263.88965969431354,A,Good
-6.207774445099675,22.160690335259794,-56.04942963688927,A,Good
-3.9801744670954164,2.4232121301874443,-209.17167114281915,A,Good
-6.071244681628121,23.09858713170847,-543.4923186390968,A,Good
-10.892785042444086,15.20862998882286,-693.796477075362,A,Good
-14.459526740608423,32.35836738595784,-246.0385038242473,A,Good
-8.200661742473756,26.12959420992998,-887.7795862514439,A,Good
-9.32403715069512,24.746642134261222,-406.00043902783966,A,Good
-4.824359807959855,2.607674074695151,-299.2668605755084,A,Good
-6.869380583095378,12.650944307535251,-686.3789532256487,A,Good
-7.552324342307859,11.534851684597651,-292.62257122007236,A,Good
-10.261388978731542,10.73492127385439,-645.6598058615764,A,Good
-2.6802866370454534,28.221387019136507,-94.14147994304176,A,Good
-11.803389400505765,11.433368443928998,-867.5841158304413,A,Good
-14.346776606518656,32.715665867279014,-587.803463892043,A,Good
-4.636722494995604,6.808182454209696,-628.188855526607,A,Good
-11.796876082631725,17.418319564405138,-960.5225013114657,A,Good
-15.804276927204503,15.166609625300296,-781.5521058093623,A,Good
-9.621981588276148,15.407666239945918,-533.5435996163733,A,Good
-3.1952928519842807,6.2966365459498626,-815.1199057090885,A,Good
-15.315819598180633,4.461923482031164,-876.7263928750466,A,Good
-2.4482160627275142,7.972216892657212,-458.47153262760025,A,Good
-13.452289825465158,3.3873254971619886,-279.99213988554493,A,Good
-6.397535568250044,31.360075431616483,-381.69468767233843,A,Good
-14.404464433908897,5.764311802005583,-310.6093283376895,A,Good
-1.8881361907862129,7.541392398840735,-230.930412717555,A,Good
-1.7901482629221253,18.919363622810607,-6.278984586266802,A,Good
-12.99990522410569,26.30269815869037,-253.70784606432937,A,Good
-6.463129889672247,16.944136022485544,-482.02916596391583,A,Good
-15.702964137935973,32.35509416923933,-569.5146062735253,A,Good
-4.0868252130469305,32.73787890930952,-617.6624351127505,A,Good
-11.679335510171608,13.446538874658842,-994.5535178653256,A,Good
-15.675740457723393,12.900027509725646,-802.5018235126934,A,Good
-12.917068275529314,29.51769416704513,-452.4686832420573,A,Good
-1.4587653746903158,27.189827925529297,-550.0173124861,A,Good
-10.337870349310307,13.596225911450336,-369.51391059423315,A,Good
-0.20138767246761446,29.382553924195875,-670.4942837094359,A,Good
-5.49388226244135,27.982910031161865,-629.9885420585615,A,Good
-9.335138846878136,19.002260564699462,-7.7877844915988135,A,Good
-7.118809568743059,26.504578067539725,-427.0415514130831,A,Good
-6.134627153582951,3.35300058957219,-241.18023804447478,A,Good
-6.375906770963914,22.77384029229546,-52.61514499492682,A,Good
0.7346649165255847,15.374574318669165,-932.837611007648,A,Good
-5.888144362766658,25.234752300986884,-162.15045280715378,A,Good
0.7421330724342354,12.114409912329702,-761.7001871666616,A,Good
-8.382513714586844,3.074171218923752,-35.462601761294195,A,Good
-2.81850805102569,8.314320310028883,-134.00693300054127,A,Good
-4.64621607165833,15.55698510530236,-858.7226726010525,A,Good
-11.213336556727466,8.411635839605008,-636.2161554814948,A,Good
0.75589934182333,13.478491069130932,-910.3600447555016,A,Good
-6.087329413809053,12.194813025075451,-435.36715786351135,A,Good
-0.9102683186257714,2.576649566574506,-43.66921520167705,A,Good
-4.723578263424153,19.58163337691896,-248.01313935207372,A,Good
0.3398112395287356,10.297801344176612,-887.6958674843607,A,Good
-10.47933157686575,18.425861983504333,-507.886688320265,A,Good
-9.607004828966403,12.53412393499924,-992.9689265824413,A,Good
-0.6095507139703891,14.56661306914544,-11.123634418294387,A,Good
-13.840763877497835,3.0626500040929514,-590.2794166491542,A,Good
-8.314571731659246,14.025865860735404,-341.0691288080318,A,Good
-15.136230724133915,19.66081461809415,-1000.7697305917305,A,Good
-11.231561892383905,10.963878114125077,-137.272757668385,A,Good
-3.6237911653730706,29.35129788305926,-458.62031724472763,A,Good
-7.632800362229148,32.699909235185046,-148.70692999950677,A,Good
-6.313705406832707,31.617747238062442,-691.1653654180791,A,Good
-13.613769921611954,25.906124738844476,-808.2900492017759,A,Good
-13.896612461599293,1.5340022583422055,-153.97938621680703,A,Good
-0.8049972113627586,30.12816025288046,-295.17765577329965,A,Good
-5.030883944198951,2.0406656177848674,-932.3174170844384,A,Good
-1.5323196107515518,29.88041554381342,-334.21261557456353,A,Good
-15.1294650376537,19.56785900908658,-23.30615304480557,A,Good
-5.068037367086287,26.826005975022245,-584.6758203493855,A,Good
-0.04889277952527493,29.06437576005415,-101.79259993149321,A,Good
-14.62023121802405,23.10683472413617,-261.5522915871204,A,Good
-10.835561050790202,27.810404541705083,-660.3631335384505,A,Good
-5.609566434588444,11.462490418909486,-749.3359518655183,A,Good
-5.848420674143416,19.51807809957467,-66.96992179541758,A,Good
0.15050226642000908,30.056721844912307,-869.9120818676049,A,Good
-8.259843199441907,25.946467225388954,-722.7441134777043,A,Good
-9.552075487644188,28.847167576880356,-704.3429157157283,A,Good
-12.767241247850427,25.465605995172503,-499.63262874088525,A,Good
-14.022480234684263,16.203988906245144,-618.996181886308,A,Good
-7.090614796258674,27.913356003807674,-49.20170558986831,A,Good
-11.874425973292912,1.2679666961862779,-165.36415918414514,A,Good
-13.35699825936909,7.329043004842838,-736.7624865781424,A,Good
-15.135330197834415,5.888752449763622,-511.534774024163,A,Good
-12.924632221448306,8.820041018717,-1012.3282403275879,A,Good
-14.45815609776765,5.309975588602626,-552.2820137159347,A,Good
-15.13187746900894,32.685118414030775,-199.0478334344583,A,Good
-1.237496148107951,10.958939579188922,-682.7054493265482,A,Good
-11.082064418557781,7.025677153868948,-869.7514061957293,A,Good
-6.197303735653044,26.746090371579818,-97.40038851355382,A,Good
-4.724183905825846,19.12927217794269,-142.54804952334302,A,Good
-9.598821456111452,20.168837855005926,-935.7264161422167,A,Good
-7.084385995692067,15.136215067701546,-100.50288051540178,A,Good
-12.388295885114255,25.96850553606876,-295.8209979991909,A,Good
-0.3465616753349714,33.033282751829056,-847.4698669716422,A,Good
-7.267542854057277,14.525580748000525,-601.8332535474362,A,Good
-4.257469618079796,8.203144282538421,-729.3383903570146,A,Good
-4.033910057609246,22.155129133386367,-207.22562437006263,A,Good
-10.70850845296823,26.09647062661625,-943.7689703934569,A,Good
-8.513205686190982,15.88606949696257,-422.95887829538583,A,Good
-4.363049735186211,21.279114252004753,-809.1911786528292,A,Good
0.7706103962903796,16.84627749984504,-120.44197482480774,A,Good
-1.9133525938178764,8.581762985061694,-195.1789643774914,A,Good
-5.39210141018749,29.232538192436287,-367.90166806998263,A,Good
-0.7256984674407025,23.130507722267645,-969.7547446797842,A,Good
0.5644291220360955,21.292523585950402,-18.517594156591144,A,Good
-1.896268501830944,10.564262373905493,-288.3854262304088,A,Good
-5.534788252304962,19.797037682185262,-334.8486042090493,A,Good
-11.549653747582564,2.9408903878101995,-986.8105354263653,A,Good
-5.312067017333588,2.0007851329658273,-83.47685263786832,A,Good
-11.886362403120286,28.731737665635478,-241.14997286566222,A,Good
-8.142841909438424,27.144308613740463,-921.859380803535,A,Good
0.36461079456206846,6.977756061951023,-300.71311104833603,A,Good
-7.948458078584149,14.79457799801028,-226.65073875546352,A,Good
-6.66812195186027,25.633707021502957,-92.6214694678905,A,Good
-8.592072559460968,10.093442010039436,-340.44776886453826,A,Good
-5.676069103096335,32.50773500690319,-811.5997691096238,A,Good
-9.634099793819502,32.14114290353941,-808.3424128522249,A,Good
-15.476394102425457,31.826042190774224,-85.04263265240877,A,Good
-9.95557268757348,15.547869657646295,-751.2963218348036,A,Good
-9.913163323232492,26.57761642954185,-14.210582300883061,A,Good
-5.960350604048829,31.147595752459456,-813.6263681246353,A,Good
-2.473778486047644,17.395664014646595,-940.4615762453413,A,Good
0.2183603178011566,10.519590824802709,-345.0145641940363,A,Good
-14.676412730178779,4.4414488083773485,-126.45535064544231,A,Good
-10.60146822183091,5.510987476714945,-32.31191668903807,A,Good
0.1412934538492756,30.58692839361474,-363.32001831184994,A,Good
0.8308056746473937,7.623577134797092,-402.38692247324127,A,Good
-8.300123941143593,12.249893658715234,-726.0930113127152,A,Good
-1.7405106360278566,8.709390008410125,-363.1790207886754,A,Good
-13.01051156784155,9.242685809166144,-719.6013575461318,A,Good
-7.567332477676844,5.164084458698067,-299.2528742859106,A,Good
-3.165369239814849,6.2395094868020315,-934.4526126023707,A,Good
-14.129076560607757,18.686129809718178,-935.0837788402533,A,Good
-4.69807357239848,26.500463915171142,-305.829854107502,A,Good
-7.768798647682122,2.3864401784773683,-90.25821733449754,A,Good
-12.581147316347323,7.086627125105281,-762.4466953524549,A,Good
-1.2131978180072718,31.030032350710055,-439.71646265309994,A,Good
-3.7793205436989172,27.682772402365455,-275.58430945236864,A,Good
-9.338559125522035,11.877292545354663,-776.8556933261872,A,Good
-7.19371217656837,18.824418758252207,-563.0453130895382,A,Good
-0.7502611900601313,2.018272131591843,-136.24311602879357,A,Good
-2.2967172286098396,15.468695083628326,-158.38632582902812,A,Good
-14.50568790796843,8.61726672328767,-543.8774325032192,A,Good
-0.5723901457327365,1.1666087712095887,-208.4965494092079,A,Good
-10.619865145037922,29.6226716152756,-171.9905199514228,A,Good
-13.385167263919673,2.2068208759517596,-228.02358370869388,A,Good
-0.34604253395874807,11.813914842267216,-909.0883946817123,A,Good
-14.893265041425186,9.88339731890629,-834.7807944375912,A,Good
-15.220867451359128,6.597641371382593,-349.4387198176388,A,Good
-11.430930544226491,1.2459290755684265,-48.88398583866706,A,Good
-2.3536673094329394,26.988778475887734,-73.7905049309893,A,Good
0.9951973297825916,13.749322153717,-172.81892529205834,A,Good
-12.47467633888562,15.585071878199535,-882.7674820670125,A,Good
-13.402370732609372,28.805256706264345,-291.12282075748703,A,Good
-14.646177919716937,5.316996680238422,-289.6189455816261,A,Good
-7.1126002886223105,19.466907933475504,-207.5345734457386,A,Good
-15.317409699973984,33.509635363320754,-327.14223905536676,A,Good
-8.252813704213088,2.8235208868966204,-587.9599956546876,A,Good
-13.357408567392241,12.164120972496086,-242.81137204943423,A,Good
-11.896878842908247,10.548192519538794,-338.4842080595581,A,Good
-7.322695810447502,25.219799099083914,-579.1476169844011,A,Good
-4.051955522385851,17.51808468851042,-271.08535461172175,A,Good
-5.840138397520832,1.0675929531901573,-151.02596160817347,A,Good
-2.095757577218672,30.872489402349963,-369.20222302700256,A,Good
-9.237774709951198,8.373660867056127,-787.301660755686,A,Good
-1.6120057692426784,8.033951682108082,-733.9716580292745,A,Good
-7.459945610166036,12.17496822780825,-649.768725268013,A,Good
-9.243100772890354,20.533635986593254,-953.4731298101814,A,Good
-2.9211642762708685,13.882841592854742,-512.9006173576345,A,Good
-13.261565088070776,32.99472095379826,-584.1547931459268,A,Good
-12.080215199014878,11.179228634759117,-676.3522480947854,A,Good
-15.375705721452475,29.37630201689069,-727.9124921778264,A,Good
-15.597397339416506,18.235819579234676,-824.5375405534896,A,Good
-5.878604404595878,31.7112997769098,-487.4698934491654,A,Good
-12.973807268940043,18.6170705231051,-59.00541578707339,A,Good
-1.3413360633757243,26.627155219348747,-783.2957987974463,A,Good
-13.640445794857971,14.742330678195735,-413.82306969983983,A,Good
-6.046386974426355,19.92046547090303,-945.0098230388154,A,Good
0.4050714781794973,10.97801181188676,-25.14980308480733,A,Good
0.23221161271223778,1.7896543643786273,-177.5602573907487,A,Good
-13.18238458471504,12.903757075892788,-734.6123176450403,A,Good
-4.417969023678376,12.444920732229306,-715.1186737579712,A,Good
-0.44824502054891724,8.495110112002806,-421.75853437367095,A,Good
-9.147375122078554,26.78076761196207,-44.48355720262998,A,Good
-9.638488044269124,1.404088637721415,-410.75978614513747,A,Good
-15.789860943831094,22.090896380273804,-581.4392879789475,A,Good
-14.929843689903558,4.9550763534787094,-90.99079934205224,A,Good
0.0042556876518951015,9.732160783069421,-427.4402795834244,A,Good
-10.42011235725579,29.72330995727836,-972.8238097270561,A,Good
-11.165604916649421,24.98178829198746,-534.8867373142447,A,Good
-7.639628605116917,13.855322056358286,-649.7526954567934,A,Good
-5.428697181019661,5.489083692437649,-529.5473601175996,A,Good
-9.480649320221765,33.09062807621862,-426.32711270511084,A,Good
-14.751460826428898,11.48148343592118,-555.0811395901153,A,Good
-9.265433146958411,9.609115312360938,-686.5555666500063,A,Good
-13.818659410660732,20.4898392549671,-320.6166746593011,A,Good
-2.4904725377336288,4.464922825750612,-259.23261177623715,A,Good
-1.6857208634515448,30.40022729212407,-648.8392288990351,A,Good
-3.0408241209698765,9.593301365020618,-475.614629583996,A,Good
-6.814273010622314,32.018145782307535,-492.83330134107916,A,Good
-11.92591110577887,29.25445810351736,-379.2215318466375,A,Good
-13.691216910575102,8.180891724338853,-961.4440023126466,A,Good
-1.8016753656589142,6.955859021665351,-20.173802744654495,A,Good
-0.19591584756842906,26.395579228678127,-825.6576261171375,A,Good
-11.783979159488524,30.509449988592984,-373.0017242689066,A,Good
-8.954527183822076,24.39793742246599,-798.8242558232993,A,Good
-8.910443067256018,10.04929891481007,-847.9424259611226,A,Good
-5.623756922580949,31.488071355895286,-486.38384382248887,A,Good
-0.7007865975957142,28.894135859952733,-496.66085927352765,A,Good
-12.810901111340897,31.323705867173995,-620.6430613982195,A,Good
-10.21361546436405,22.692309285598498,-110.36907369590415,A,Good
-5.95933534079602,24.327094149199326,-682.899117445678,A,Good
-0.5930090338692189,15.049035906378887,-660.4303050404194,A,Good
-3.8780035768357255,12.46306132870292,-34.9972286121872,A,Good
-4.171794073987931,12.661628830234548,-879.0968415505929,A,Good
-0.7937759854429824,13.446493639204185,-184.66470096110152,A,Good
-14.03998427181651,2.637198604050905,-230.0288841619914,A,Good
-3.1192888103417733,10.187316825708475,-952.0212686374728,A,Good
-1.0889461619411787,4.710148144370429,-216.67603485280313,A,Good
-3.293426209543558,8.548014439751604,-813.894526882353,A,Good
-3.5996793447898376,13.64862728359973,-905.4593079819931,A,Good
-4.802057494344982,17.085740827367985,-804.9294823788814,A,Good
-5.274714535498687,20.325747822638718,-708.4199887516224,A,Good
-4.061054299316359,18.015658663371724,-300.3331013890263,A,Good
-6.301506203860161,19.086743461478143,-346.2174327568081,A,Good
-15.932241632263171,29.74698170833446,-780.6126955205868,A,Good
0.48813537734900336,1.403485167853951,-948.8510312036694,A,Good
-2.2593598287816796,10.936997543512827,-658.1712326136085,A,Good
-14.590603354045738,11.363672181985986,-665.3237850455023,A,Good
-7.299803109873725,13.046535613455049,-835.1256694457327,A,Good
-11.88739618459525,28.929423970050266,-542.0538273524494,A,Good
-10.579180996857257,26.98374152236589,-314.88419535692196,A,Good
-14.18793008157258,3.3826377541304744,-289.78192374232526,A,Good
-15.052031479916412,7.44471133732981,-1003.3585086855832,A,Good
-0.2193755946181053,13.229537306376749,-483.93823996043045,A,Good
-2.0405986300978523,20.81187145712476,-323.6535417308081,A,Good
0.5199839609365711,14.335835230667065,-142.7148692496703,A,Good
-7.826345001780497,15.738750298672635,-229.10775243408,A,Good
-13.061772477680284,21.265121346858017,-358.9053397983839,A,Good
-6.622529411221107,6.915882315218049,-193.32293809799114,A,Good
-8.03808039553537,25.317209356342993,-729.8614927344804,A,Good
-0.6303600082473935,13.30678575515682,-198.138802860228,A,Good
-5.933450909934159,23.27806016825379,-752.3878490431514,A,Good
-14.197690303728693,18.727351338745184,-298.06601962237494,A,Good
-12.740001505621276,30.91595636269907,-724.273712352843,A,Good
-15.579188908481383,9.74235188694523,-221.56442783594252,A,Good
-11.248302384839105,17.782601523562015,-593.1793495592665,A,Good
-3.0787727823912725,28.74453586884756,-228.88442035499997,A,Good
-4.8059753112641825,19.36770180821742,-391.59481332297594,A,Good
-0.7675947569668615,2.4510196467832657,-500.39378305160284,A,Good
-1.150558721578319,22.82322490922844,-691.8508271841262,A,Good
-6.316622548247203,23.09563928686406,-41.62703904254738,A,Good
-15.022974663399593,11.068271369649828,-556.6006447190689,A,Good
-6.123572171401497,29.29612400747967,-696.3158990627983,A,Good
-7.944848526609064,31.35634312659446,-889.7005526333161,A,Good
-7.7193269273107905,33.61327497731355,-290.2123070229238,A,Good
-1.328752707818122,7.990486021879999,-984.8101948433074,A,Good
0.8292131402314524,30.261374390305775,-194.41701360811055,A,Good
-1.0865848161925324,3.223943321580567,-704.3389748508448,A,Good
-3.4563198824100265,8.013172959778586,-194.50277611971944,A,Good
-13.02778981236659,14.145494630558343,-288.4842555976131,A,Good
-5.6050328094744195,7.880764528754373,-1010.7540465488073,A,Good
-8.79613454267504,22.276781677245566,-483.9241041934224,A,Good
-13.633364056656305,17.051007405380943,-945.7687999281668,A,Good
-13.97375907440267,30.80254782048242,-963.5112150327204,A,Good
-10.884286934773286,9.715757060484489,-783.9521693419558,A,Good
-5.2349156179650915,12.702598021306304,-248.0300759778122,A,Good
-4.0698525222033055,29.05632129130668,-369.7770319284424,A,Good
-13.849606046940947,7.524518436308263,-1006.7607836029463,A,Good
-13.972002931231717,31.06685551885815,-445.11718887729694,A,Good
-10.566661495436747,11.999835757870493,-326.18658071124594,A,Good
-11.101132084542702,32.87404323153435,-325.75932846069315,A,Good
-14.55918825019542,10.603695066899277,-668.9589696256039,A,Good
-9.388714995772844,21.16010590566181,-20.761002513032167,A,Good
-7.978171514052336,26.138604732305566,-626.8452083599491,A,Good
-1.6906565542563783,31.68047328660684,-705.3833964595125,A,Good
-6.173892187421414,23.03722415854751,-870.4480070348021,A,Good
-0.012861233397035932,5.2984623339958645,-207.16205328436683,A,Good
-15.383551915951443,4.971053526033003,-179.7424714768572,A,Good
-2.412237155593239,12.422793926018297,-1008.4691497483853,A,Good
0.4806604063452333,28.041097635092342,-899.3402416794906,A,Good
-11.041353678939668,3.473648522526126,-63.02032823709396,A,Good
-15.342296876472233,4.923641003927699,-161.80473702255722,A,Good
-15.03190294284673,1.4374432841563376,-719.2367242986763,A,Good
-11.727674002850469,18.619688329342665,-18.058363066530887,A,Good
-11.819483006973089,19.425440814458035,-284.30188554846256,A,Good
0.8384826178616649,25.995337893893613,-632.7905964124132,A,Good
-15.480579678755186,23.944697788912414,-622.8576839104196,A,Good
-14.74285337864451,22.1158413809166,-845.4364891147495,A,Good
-8.842168462597007,9.319227528398034,-482.85954756234673,A,Good
-13.97661498736007,2.873734569362707,-226.3814937802573,A,Good
-13.268495841191337,26.375196964782205,-807.6294667527187,A,Good
-9.953462515253763,14.067983047831586,-533.7579725545659,A,Good
-2.825223895094245,16.412504281150753,-521.1778800086736,A,Good
-13.64187474595436,1.7893762862606302,-82.6148982200607,A,Good
-10.829241004565358,22.59834850494713,-896.7222041765357,A,Good
-7.162516507388581,2.5900132453505336,-658.8662198322079,A,Good
-15.82398669788455,16.79426711734784,-908.4565001585165,A,Good
-0.2810396569194804,13.020087028471426,-978.7079287333172,A,Good
-10.41863129270837,17.465069744423538,-556.9959490812646,A,Good
-13.731299118136869,13.728146512676886,-482.7922432897077,A,Good
-13.06312103145909,9.782007549053215,-612.5002978927425,A,Good
-11.618032265134136,15.831413324786887,-355.8806799478997,A,Good
-12.918005876130652,10.63315990681626,-472.81683998664994,A,Good
-10.308984418230608,21.22205237975519,-650.5479040576154,A,Good
-0.016745583426914123,24.661161760451428,-471.24941548501374,A,Good
-12.501086599046866,31.506385438915707,-964.8631158843932,A,Good
-15.763617299686619,24.7273109157042,-938.4656822309663,A,Good
-13.216705556968627,23.69839083490153,-254.92469266945318,A,Good
-14.138939771351154,7.232362017605546,-589.0061068979394,A,Good
-14.688690350591823,18.55370873845154,-135.21605932461125,A,Good
-6.038659698157147,9.590792134100194,-18.107811397249293,A,Good
-13.682470609581525,19.31588937240044,-491.63073196652067,A,Good
-14.11945264542673,32.72435076711174,-424.1289739170801,A,Good
-13.460786221951198,23.398908749346326,-573.7502495015946,A,Good
-6.76463923553457,25.217854798445124,-863.4168337051875,A,Good
-4.300598409490645,9.901437364077665,-959.9820463209704,A,Good
-9.390312932783534,6.098520379933301,-642.88261071536,A,Good
-4.695342515877858,16.474527900251754,-953.7239341359943,A,Good
-11.270971793469272,5.341944236289535,-173.04190773776122,A,Good
-15.748104069713552,8.818953750636162,-145.22892464176925,A,Good
-0.5152209734222062,14.736160551026977,-146.98618482902225,A,Good
-5.255565858723285,26.36946990570987,-635.65715358292,A,Good
0.9468277820371718,27.257619532884288,-757.9902809728551,A,Good
-0.8364000601003472,1.524228478301488,-711.1370612238793,A,Good
-14.175692075165797,22.262973477266442,-611.0872995288519,A,Good
-12.41408724584571,16.67357089567802,-220.08661292680392,A,Good
-13.63810190224045,23.98973706972475,-444.6991862936976,A,Good
-7.447387252376053,26.071846395193887,-295.9324550775831,A,Good
0.540881544299026,20.709851043372147,-707.0558818267954,A,Good
-3.762468876803206,25.38611289145058,-560.8548525923588,A,Good
-7.41617027100779,32.51873524541266,-597.246673529763,A,Good
-15.892774196941813,21.524735901643446,-118.64732897609156,A,Good
-0.5425540087730099,13.240299923393017,-896.0401381945328,A,Good
-0.7634352420193409,27.56667115563159,-726.0994131968073,A,Good
-14.290835547667392,11.89972576414377,-720.0872551956224,A,Good
-11.023217818212503,32.431307499872055,-623.0079881159286,A,Good
-15.079484875394806,13.280472034150279,-1003.1809877603494,A,Good
-5.3645108722150034,32.40625650090406,-1002.0736959613864,A,Good
-7.479724828580894,30.28540637260852,-403.6762603205449,A,Good
-0.5910063947246229,8.8429746733187,-190.39584469685576,A,Good
-6.950665042510019,20.6535254378191,-33.40542218135931,A,Good
-5.695049886371493,17.730864575385482,-262.5655661405882,A,Good
-11.00186917338085,4.723511546962786,-260.5467838578593,A,Good
-15.615157384363135,16.8744833224249,-212.82978443770173,A,Good
-3.2379415203565305,13.526469308591786,-357.9023538088279,A,Good
-2.15427632225982,13.305591147251679,-532.2095644300213,A,Good
-13.57860033245565,18.840133273993814,-401.3538775755371,A,Good
0.7727253735750566,30.64627463938105,-463.4088592746399,A,Good
-12.680426880579429,27.839597237893997,-664.5948142320988,A,Good
-2.36483450831299,30.104016745715587,-750.2691856316288,A,Good
-12.689751429409995,12.396964042313492,-335.6268123618627,A,Good
-12.992606476962008,29.436572679904533,-403.24751589849166,A,Good
-6.6629809167403415,2.1412664409480833,-100.24971034865405,A,Good
